Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
5/1/2015 19:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,PINE ST / POWELL ST,-122.4089776,37.79108869
5/1/2015 19:44,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
5/1/2015 19:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,SOUTHERN,NONE,100 Block of 4TH ST,-122.4039407,37.78430071
5/1/2015 19:30,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Friday,BAYVIEW,NONE,CESAR CHAVEZ ST / 3RD ST,-122.3875868,37.75026529
5/1/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,BAYVIEW,NONE,ILLINOIS ST / 22ND ST,-122.3873163,37.75800217
5/1/2015 19:15,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,CENTRAL,NONE,400 Block of PACIFIC AV,-122.4024921,37.79750272
5/1/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,600 Block of 5TH ST,-122.3983134,37.77629354
5/1/2015 19:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,TARAVAL,NONE,0 Block of YERBABUENA AV,-122.4645347,37.73770629
5/1/2015 19:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,MISSION,NONE,25TH ST / CASTRO ST,-122.4339295,37.74969519
5/1/2015 19:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,CENTRAL,NONE,MARKET ST / FRONT ST,-122.3982667,37.79171485
5/1/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HARRISON ST,-122.3884856,37.78957276
5/1/2015 18:49,ASSAULT,BATTERY,Friday,CENTRAL,NONE,900 Block of POST ST,-122.4176413,37.78717353
5/1/2015 18:45,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,TENDERLOIN,NONE,500 Block of LEAVENWORTH ST,-122.4146454,37.78606884
5/1/2015 18:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,300 Block of 12TH ST,-122.4134314,37.77014817
5/1/2015 18:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,VANNESS AV / MCALLISTER ST,-122.4202505,37.78007457
5/1/2015 18:40,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,NORTHPOINT ST / MASON ST,-122.4137895,37.80655265
5/1/2015 18:30,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,PARK,NONE,1100 Block of HAIGHT ST,-122.4412045,37.77079475
5/1/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,HARRISON ST / THE EMBARCADEROSOUTH ST,-122.3884856,37.78957276
5/1/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,1ST ST / MISSION ST,-122.3975764,37.78976193
5/1/2015 18:27,ROBBERY,ROBBERY OF A CHAIN STORE WITH A GUN,Friday,INGLESIDE,"ARREST, BOOKED",4900 Block of MISSION ST,-122.4386951,37.71969203
5/1/2015 18:19,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,CENTRAL,NONE,200 Block of CALIFORNIA ST,-122.3993705,37.79322843
5/1/2015 18:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,SOUTHERN,NONE,500 Block of 5TH ST,-122.3999811,37.77762424
5/1/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
5/1/2015 18:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,CENTRAL,NONE,700 Block of GEARY ST,-122.4156546,37.78646724
5/1/2015 18:00,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Friday,TARAVAL,NONE,100 Block of MADRONE AV,-122.4680203,37.74076584
5/1/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,NORTHERN,NONE,BUCHANAN ST / GROVE ST,-122.4281042,37.7771775
5/1/2015 18:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,NORTHERN,NONE,BUCHANAN ST / GROVE ST,-122.4281042,37.7771775
5/1/2015 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,POLK ST / LOMBARD ST,-122.422904,37.80155611
5/1/2015 17:50,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,5700 Block of GEARY BL,-122.4810033,37.78038213
5/1/2015 17:40,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,INGLESIDE,NONE,0 Block of ADDISON ST,-122.4323983,37.73782181
5/1/2015 17:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,CENTRAL,NONE,400 Block of BROADWAY ST,-122.4042825,37.79822493
5/1/2015 17:30,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,RICHMOND,NONE,2700 Block of PACIFIC AV,-122.4405044,37.79256043
5/1/2015 17:30,LARCENY/THEFT,GRAND THEFT BICYCLE,Friday,RICHMOND,NONE,2700 Block of PACIFIC AV,-122.4405044,37.79256043
5/1/2015 17:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,MINNA ST / 6TH ST,-122.408163,37.78053454
5/1/2015 17:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,SKYLINEBLVD HY / JOHNMUIR DR,-122.5002204,37.71895417
5/1/2015 17:27,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,MISSION,"ARREST, BOOKED",14TH ST / JULIAN AV,-122.4212134,37.7681977
5/1/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,700 Block of 7TH AV,-122.4649447,37.77438417
5/1/2015 17:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
5/1/2015 17:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,1800 Block of 38TH AV,-122.4968364,37.75238845
5/1/2015 17:00,VEHICLE THEFT,STOLEN TRUCK,Friday,BAYVIEW,NONE,2200 Block of 22ND ST,-122.4029437,37.75711498
5/1/2015 17:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,1200 Block of OAK ST,-122.4399386,37.77286966
5/1/2015 17:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,RIVOLI ST / SHRADER ST,-122.4507392,37.76233975
5/1/2015 16:50,ASSAULT,BATTERY,Friday,CENTRAL,"ARREST, BOOKED",400 Block of BROADWAY ST,-122.4042825,37.79822493
5/1/2015 16:45,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,INGLESIDE,NONE,0 Block of SANTOS ST,-122.4188172,37.71131574
5/1/2015 16:45,ASSAULT,BATTERY,Friday,INGLESIDE,"ARREST, BOOKED",CESAR CHAVEZ ST / BAY SHORE BL,-122.4032275,37.74946435
5/1/2015 16:44,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of 19TH AV,-122.4760961,37.75143288
5/1/2015 16:44,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Friday,TARAVAL,"ARREST, BOOKED",1900 Block of 19TH AV,-122.4760961,37.75143288
5/1/2015 16:15,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,1100 Block of FILBERT ST,-122.4184366,37.80028963
5/1/2015 16:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406482,37.78273179
5/1/2015 16:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,BAYVIEW,UNFOUNDED,4400 Block of 3RD ST,-122.3896013,37.73752509
5/1/2015 16:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,PARK,NONE,1600 Block of HAYES ST,-122.4435846,37.77419792
5/1/2015 16:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,400 Block of FRANKLIN ST,-122.4216851,37.77848912
5/1/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,NORTHERN,NONE,CALIFORNIA ST / LAGUNA ST,-122.4289097,37.78953369
5/1/2015 15:35,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Friday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.4034341,37.78764305
5/1/2015 15:35,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,SOUTHERN,NONE,3RD ST / MARKET ST,-122.4034341,37.78764305
5/1/2015 15:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,PARK,NONE,0 Block of CRESTLINE DR,-122.4464321,37.75024106
5/1/2015 15:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,400 Block of CROSSOVER DR,-122.4781955,37.76867464
5/1/2015 15:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,TARAVAL,NONE,0 Block of MENDOSA AV,-122.4656426,37.74881504
5/1/2015 15:30,ASSAULT,BATTERY,Friday,MISSION,NONE,23RD ST / BARTLETT ST,-122.4197055,37.7537707
5/1/2015 15:20,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Friday,BAYVIEW,NONE,1000 Block of CONNECTICUT ST,-122.3970892,37.75359879
5/1/2015 15:20,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Friday,MISSION,NONE,19TH ST / DOLORES ST,-122.4259205,37.75982792
5/1/2015 15:05,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,RICHMOND,NONE,ANZA ST / 39TH AV,-122.4995886,37.77748101
5/1/2015 15:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,MISSION,NONE,CHURCH ST / MARKET ST,-122.42895,37.76750273
5/1/2015 14:30,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.4295679,37.7620293
5/1/2015 14:30,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,BAYVIEW,NONE,5600 Block of 3RD ST,-122.3938703,37.72664013
5/1/2015 14:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,200 Block of KING ST,-122.3931106,37.77731032
5/1/2015 14:23,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101571,37.78429738
5/1/2015 14:20,ASSAULT,BATTERY,Friday,TARAVAL,NONE,1500 Block of 18TH AV,-122.4756609,37.75893176
5/1/2015 14:18,ASSAULT,BATTERY,Friday,BAYVIEW,"ARREST, BOOKED",1000 Block of GILMAN AV,-122.3891364,37.71873248
5/1/2015 14:00,ASSAULT,BATTERY,Friday,MISSION,NONE,200 Block of SOUTH VAN NESS AV,-122.417713,37.76880168
5/1/2015 14:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,BAYVIEW,NONE,2500 Block of MARIN ST,-122.4027568,37.74811081
5/1/2015 14:00,ASSAULT,BATTERY,Friday,TARAVAL,NONE,LAKEVIEW AV / MAJESTIC AV,-122.4518932,37.7169767
5/1/2015 13:38,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,SOUTHERN,NONE,100 Block of SPEAR ST,-122.3933265,37.79187362
5/1/2015 13:30,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,BAYVIEW,"ARREST, BOOKED",2400 Block of GRIFFITH ST,-122.3864377,37.71918345
5/1/2015 13:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,HAIGHT ST / LYON ST,-122.4419979,37.770637
5/1/2015 13:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,0 Block of PEARL ST,-122.423869,37.77100342
5/1/2015 13:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,MINNA ST / 6TH ST,-122.408163,37.78053454
5/1/2015 12:49,ASSAULT,THREATS AGAINST LIFE,Friday,CENTRAL,NONE,900 Block of BUSH ST,-122.412929,37.78968683
5/1/2015 12:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,MCALLISTER ST / LARKIN ST,-122.4169486,37.78046893
5/1/2015 12:20,ASSAULT,THREATS AGAINST LIFE,Friday,NORTHERN,"ARREST, BOOKED",500 Block of VANNESS AV,-122.4202439,37.78083476
5/1/2015 12:20,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,NORTHERN,"ARREST, BOOKED",500 Block of VANNESS AV,-122.4202439,37.78083476
5/1/2015 12:00,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Friday,BAYVIEW,NONE,1200 Block of PENNSYLVANIA AV,-122.3925233,37.75072592
5/1/2015 12:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,TENDERLOIN,NONE,ELLIS ST / POWELL ST,-122.4078542,37.7854922
5/1/2015 12:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,TENDERLOIN,NONE,ELLIS ST / POWELL ST,-122.4078542,37.7854922
5/1/2015 11:59,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,FOLSOM ST / 8TH ST,-122.4100658,37.77499068
